towerid;Latitudine;Longitudine;active;eNb;seNb;status;type;Nomesito;contributo;Bande
RYBCRJQLAO;44.275547;8.20671733;Attivo;108090;Non presente;Non verificato;0;Osiglia;SYSTEM;~B20~
CRAHFLEGQA;44.2956433;8.296182;Attivo;108091;Non presente;Non verificato;0;Mallare;SYSTEM;~B20~
VBSIXFBYIE;44.486022;8.5816;Attivo;108093;Non presente;Non verificato;0;Monta;SYSTEM;~B20~
MUYSEJRJFB;44.352344;8.476799;Attivo;108094;Non presente;Non verificato;0;   Albisola superiore;SYSTEM;~B20~
IBYIWSEVIT;44.482416;8.48694833;Attivo;108095;Non presente;Non verificato;0;Sassello;SYSTEM;~B20~
FJUAAASBFO;44.3333716;8.51930433;Attivo;108097;Non presente;Non verificato;0;Albisola Superiore;SYSTEM;~B20~
GHXWCGHEAH;44.127671;8.181969;Attivo;108101;Non presente;Non verificato;0;Toirano;SYSTEM;~B20~
HFHTLPUPSE;44.324675;8.276683;Attivo;108104;Non presente;Non verificato;0;Pallare;SYSTEM;~B20~
YDQSPYMUEN;44.4472016;8.30421566;Attivo;108105;Non presente;Non verificato;0;Dego;SYSTEM;~B20~
HRBDIHJUQQ;44.0501955;8.1019455;Attivo;108107;Non presente;Non verificato;0;Ortovero;SYSTEM;~B20~
RFJORMCHFR;44.039319;8.1043655;Attivo;108114;Non presente;Non verificato;0;   Garlenda;SYSTEM;~B20~
VBRBPIFDCG;44.181026;8.25707433;Attivo;108115;Non presente;Non verificato;0;   Tovo San Giacomo;SYSTEM;~B20~
RNAWMDGQYN;44.3565363;8.568894;Attivo;108119;Non presente;Non verificato;0;Varazze;SYSTEM;~B20~
SLYMAUQFDL;44.1229193;8.22826933;Attivo;108126;Non presente;Non verificato;0;Canapari Marici;SYSTEM;~B20~
RVVQTMVTWV;44.2671083;8.43228766;Attivo;108127;Non presente;Non verificato;0;Vado Ligure;SYSTEM;~B20~
MAMMBJTWIB;44.307144;8.47507533;Attivo;108128;Non presente;Non verificato;0;Savona;SYSTEM;~B20~
XVHHEFSELX;44.401612;8.275139;Attivo;108136;Non presente;Non verificato;0;Cairo Montenotte;SYSTEM;~B20~
RYLVVJGUKD;44.3308186;8.33642233;Attivo;108137;Non presente;Non verificato;0;Altare;SYSTEM;~B20~
QPKJEJBKUR;44.0599733;8.21407166;Attivo;108139;Non presente;Non verificato;0;Albenga;SYSTEM;~B20~
YWSIIPULTI;44.3151365;8.4874845;Attivo;108140;Non presente;Non verificato;0;Savona;SYSTEM;~B20~
IUYSNJNLNT;44.220247;8.400468;Attivo;108151;Non presente;Non verificato;0;Spotorno;SYSTEM;~B20~
NOQMSLEWPS;44.2285125;8.423851;Attivo;108154;Non presente;Non verificato;0;Spotorno;SYSTEM;~B20~
CJWADSINXY;44.058252;8.19546033;Attivo;108155;Non presente;Non verificato;0;Albenga;SYSTEM;~B20~
EPUUJVKVAR;44.362503;8.588665;Attivo;108157;Non presente;Non verificato;0;Varazze;SYSTEM;~B20~
CPXQNXJSXR;44.084161;8.220399;Attivo;108162;Non presente;Non verificato;0;Ceriale;SYSTEM;~B20~
BDKBCGSKLU;45.720334;9.6604345;Attivo;110001;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
HHXYASIASJ;45.714031;9.67740166;Attivo;110003;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
QYWJLJMHCW;45.711675;9.70546133;Attivo;110004;Non presente;Non verificato;0;Torre Boldone;SYSTEM;~B20~
ICCXOWJJJQ;45.70051;9.68870816;Attivo;110005;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~~B7~
GAWVMYPFUN;45.7074266;9.676703;Attivo;110006;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
UDEXRCAUUJ;45.7077415;9.664851;Attivo;110007;Non presente;Non verificato;0;   Bergamo;SYSTEM;~B20~
YCWLCJECIM;45.6910943;9.706439;Attivo;110008;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
GEOUNVHCDX;45.69056;9.687567;Attivo;110009;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
UMVHLXJLQE;45.696428;9.66914275;Attivo;110011;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
CBYJCRLOCO;45.6950493;9.65575866;Attivo;110012;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
LULYNSULQU;45.6888193;9.65226066;Attivo;110013;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
MUJBYQEILN;45.691898;9.665228;Attivo;110014;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
VAXGYDFXEB;45.6848243;9.66811233;Attivo;110015;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
NMYCIIJDUU;45.6740106;9.63461066;Attivo;110016;Non presente;Non verificato;0;Lallio;SYSTEM;~B20~
KGDKIQFBHC;45.693177;9.675131;Attivo;110019;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
TCDJXPDFSP;45.691579;9.724799;Attivo;110023;Non presente;Non verificato;0;Seriate;SYSTEM;~B20~
DIVSYWPSAN;45.6707597;9.66791668;Attivo;110025;Non presente;Verificato;0;Bergamo A4;Preg;~B20~
MYHQHMVSLO;45.6637257;9.69021036;Attivo;110026;Non presente;Verificato;0;OrioCenter CC;Preg;~B20~~B7~
DDJLOKRMQW;45.6230353;9.80357;Attivo;110027;Non presente;Non verificato;0;   Calcinate;SYSTEM;~B20~
CYHGRWQDMF;45.61037;9.696774;Attivo;110028;Non presente;Verificato;0;   Urgnano;marcello81;~B20~
IUGTUWQIRS;45.586639;9.755063;Attivo;110029;Non presente;Verificato;0;   Ghisalba;marcello81;~B20~
GQWPMAQJXQ;45.595236;9.83064066;Attivo;110030;Non presente;Non verificato;0;   Palosco;SYSTEM;~B20~
LWGRBEYHJY;45.588056;9.662842;Attivo;110031;Non presente;Non verificato;0;   Spirano;SYSTEM;~B20~
AJEFFRDXED;45.6698993;9.61113633;Attivo;110032;Non presente;Non verificato;0;Treviolo;SYSTEM;~B20~
AWHLNXAYWO;45.6413906;9.61898566;Attivo;110034;Non presente;Non verificato;0;Dalmine;SYSTEM;~B20~
JXNIKJJYBJ;45.633138;9.58338466;Attivo;110035;Non presente;Non verificato;0;Osio Sopra;SYSTEM;~B20~
BEMFELIBMC;45.610135;9.59316933;Attivo;110036;Non presente;Non verificato;0;Osio Sotto;SYSTEM;~B20~
BNTPQGWYPO;45.608988;9.54871666;Attivo;110037;Non presente;Non verificato;0;Brembate;SYSTEM;~B20~
UQKRDVFOWP;45.6099633;9.63489033;Attivo;110038;Non presente;Non verificato;0;   Verdello;SYSTEM;~B20~
PNUFNWLJAS;45.5985305;9.617544;Attivo;110039;Non presente;Non verificato;0;   Verdellino;SYSTEM;~B20~
REBPAJFQJA;45.5931433;9.60573233;Attivo;110040;Non presente;Non verificato;0;Ciserano;SYSTEM;~B20~
OAWMDCTKKO;45.5830256;9.61531233;Attivo;110041;Non presente;Non verificato;0;Arcene;SYSTEM;~B20~
ERPABMFDVW;45.5326459;9.59635829;Attivo;110043;Non presente;Verificato;0;Treviglio Via Bergamo;Preg;~B20~
PUFTYGMRXV;45.5147152;9.59533071;Attivo;110044;Non presente;Verificato;0;Treviglio FS;Preg;~B20~
VPONTXJXJE;45.4959578;9.63260459;Attivo;110045;Non presente;Verificato;0;Caravaggio OVEST;Preg;~B20~
YNEYQKKSNV;45.644495;9.59121633;Attivo;110047;Non presente;Non verificato;0;Dalmine;SYSTEM;~B20~
VNHTWWVIMP;45.6603633;9.64648766;Attivo;110048;Non presente;Non verificato;0;Provincia di Bergamo;SYSTEM;~B20~
KHEKGSSUSW;45.6558736;9.66218766;Attivo;110049;Non presente;Non verificato;0;   Azzano San Paolo;SYSTEM;~B20~
TCLWWIGJGL;45.5347766;9.64091466;Attivo;110050;Non presente;Non verificato;0;   Caravaggio;SYSTEM;~B20~
MPKMWPESGL;45.6971576;9.59078233;Attivo;110054;Non presente;Non verificato;0;Ponte San Pietro;SYSTEM;~B20~
QCEIPORWAK;45.6962956;9.56968;Attivo;110056;Non presente;Non verificato;0;   Presezzo;SYSTEM;~B20~
OMJQCGGCCG;45.7104353;9.586666;Attivo;110057;Non presente;Non verificato;0;Brembate di Sopra;SYSTEM;~B20~
NCFWLRMNCS;45.73112;9.513433;Attivo;110061;Non presente;Non verificato;0;Pontida;SYSTEM;~B20~
IFVVYGFQAQ;45.4818336;9.690248;Attivo;110065;Non presente;Non verificato;0;   Mozzanica;SYSTEM;~B20~
DCUOAOBIAD;45.6543756;9.77727733;Attivo;110067;Non presente;Non verificato;0;   Portico;SYSTEM;~B20~
MEPYLPTVPT;45.636743;9.826957;Attivo;110068;Non presente;Non verificato;0;Bolgare;SYSTEM;~B20~
AJFSQYXPIM;45.590279;9.706777;Attivo;110069;Non presente;Verificato;0;Cologno al Serio - Nord;marcello81;~B20~
SDBBMPTWPG;45.578678;9.765172;Attivo;110070;Non presente;Non verificato;0;Martinengo;SYSTEM;~B20~
WPHSWNJNOQ;45.523039;9.693861;Attivo;110071;Non presente;Non verificato;0;   Bariano;SYSTEM;~B20~
DQQNXLXDKR;45.52722;9.75796;Attivo;110072;Non presente;Verificato;0;Romano di Lombardia NORD;Preg;~B20~
IXJQBETJTO;45.6449063;9.66966733;Attivo;110073;Non presente;Non verificato;0;   Stezzano;SYSTEM;~B20~
HUUSFIPAWU;45.691007;9.461362;Attivo;110075;Non presente;Non verificato;0;   Calusco D adda;SYSTEM;~B20~
GAIXQUBWYO;45.639011;9.85309933;Attivo;110076;Non presente;Non verificato;0;Chiuduno;SYSTEM;~B20~
WRXIENBRMP;45.671309;9.816484;Attivo;110077;Non presente;Non verificato;0;Gorlago;SYSTEM;~B20~
FCEDGTFVMA;45.667182;9.75397533;Attivo;110078;Non presente;Non verificato;0;   Brusaporto;SYSTEM;~B20~
QIXADRMBJM;45.6731016;9.71712;Attivo;110079;Non presente;Non verificato;0;   Seriate;SYSTEM;~B20~
XOWUPMFQUD;45.6875976;9.76003633;Attivo;110080;Non presente;Non verificato;0;Albano Sant Alessandro;SYSTEM;~B20~
DGBPNOKLMV;45.7005026;9.71265366;Attivo;110081;Non presente;Non verificato;0;Gorle;SYSTEM;~B20~
QPMWXRMQDL;45.7062826;9.73686266;Attivo;110082;Non presente;Non verificato;0;Scanzorosciate;SYSTEM;~B20~
FHIGVQPVQX;45.7319616;9.607143;Attivo;110083;Non presente;Non verificato;0;Paladina;SYSTEM;~B20~
GHLBQBOLXQ;45.7325206;9.65134566;Attivo;110084;Non presente;Non verificato;0;Ponteranica;SYSTEM;~B20~
YTECCNWKVR;45.8600576;9.67278233;Attivo;110089;Non presente;Non verificato;0;   San Pellegrino Terme;SYSTEM;~B20~
XSLFIUYEOQ;45.6959776;9.82981666;Attivo;110090;Non presente;Non verificato;0;   Cenate sotto;SYSTEM;~B20~
SDOOBLUCOM;45.7113666;9.878789;Attivo;110091;Non presente;Non verificato;0;   Luzzana;SYSTEM;~B20~
HFTPYEREFI;45.8152755;10.0476045;Attivo;110094;Non presente;Non verificato;0;Sovere;SYSTEM;~B20~
HFWJVXTMOP;45.629443;9.8790845;Attivo;110095;Non presente;Non verificato;0;Grumello del Monte;SYSTEM;~B20~
PFVEOQOOYE;45.661474;10.021951;Attivo;110097;Non presente;Non verificato;0;   Iseo;SYSTEM;~B20~
YONJTPOPKP;45.8276215;10.09746;Attivo;110101;Non presente;Non verificato;0;Costa Volpino;SYSTEM;~B20~
BQYEOVDQYY;45.7360035;9.742586;Attivo;110104;Non presente;Non verificato;0;Alzano Lombardo;SYSTEM;~B20~
CALBPEWJPU;45.7313867;9.7217255;Attivo;110105;Non presente;Non verificato;0;Alzano Lombardo;SYSTEM;~B20~
LWQKENTPGD;45.7446546;9.769115;Attivo;110106;Non presente;Non verificato;0;Nembro;SYSTEM;~B20~
XTBDYOUIDC;45.7619425;9.798224;Attivo;110107;Non presente;Non verificato;0;Albino;SYSTEM;~B20~
KHCLEPBDJU;45.7628652;9.793556;Attivo;110108;Non presente;Non verificato;0;Albino;SYSTEM;~B20~
ODEOVHOTFX;45.784609;9.7989315;Attivo;110109;Non presente;Non verificato;0;   Aviatico;SYSTEM;~B20~
RKLEBFFGAB;45.7963005;9.8383535;Attivo;110112;Non presente;Non verificato;0;Gazzaniga;SYSTEM;~B20~
MRYIYKPQMC;45.8102085;9.875838;Attivo;110115;Non presente;Non verificato;0;Casnigo;SYSTEM;~B20~
OUMWCELSBR;45.46511;9.790609;Attivo;110117;Non presente;Non verificato;0;   Fontanella;SYSTEM;~B20~
JUDICXPGMJ;45.6529001;9.71022176;Attivo;110121;Non presente;Verificato;0;Grassobbio;Preg;~B20~
HUQDVJVRLU;45.86681;9.8657545;Attivo;110123;Non presente;Non verificato;0;   Premolo;SYSTEM;~B20~
IVMLGDKPCR;45.874172;9.9759535;Attivo;110125;Non presente;Non verificato;0;   San Lorenzo di Rovetta;SYSTEM;~B20~
KOUWQYIOWS;45.6421663;9.507277;Attivo;110129;Non presente;Non verificato;0;Bottanuco;SYSTEM;~B20~
YYFGSHDNUI;46.0326996;9.76824066;Attivo;110134;Non presente;Non verificato;0;   Foppolo;SYSTEM;~B20~
RMLSDVSPRA;45.914561;10.0541805;Attivo;110139;Non presente;Non verificato;0;Castione della Presolana;SYSTEM;~B20~
UTOPFKNSME;45.644647;9.54658866;Attivo;110140;Non presente;Non verificato;0;   Madone;SYSTEM;~B20~
AUNNDPIWQO;45.811416;9.600054;Attivo;110144;Non presente;Non verificato;0;   Laxolo;SYSTEM;~B20~
ONTXRTOSCY;45.6544253;9.60374966;Attivo;110151;Non presente;Non verificato;0;Dalmine;SYSTEM;~B20~
XQRTMGUCAY;45.5187506;9.575033;Attivo;110153;Non presente;Non verificato;0;   Treviglio;SYSTEM;~B20~
YKDLGOPHEN;45.5117683;9.75665596;Attivo;110154;Non presente;Verificato;0;Romano di Lombardia SUD;Preg;~B20~
SNPBYCVJMO;45.7468033;9.54696033;Attivo;110155;Non presente;Non verificato;0;   Palazzago;SYSTEM;~B20~
ULVCGCXDOG;45.6823783;9.79627866;Attivo;110159;Non presente;Non verificato;0;   San Paolo d Argon;SYSTEM;~B20~
NBIYHDLPHC;45.4969392;9.68555707;Attivo;110162;Non presente;Verificato;0;Fornovo San Giovanni;Preg;~B20~
EIKHHBPRWA;45.4759923;9.62119317;Attivo;110163;Non presente;Verificato;0;   Misano di Gera D Adda;Preg;~B20~
DONUUPUKXA;45.6216806;9.621953;Attivo;110165;Non presente;Non verificato;0;   Levate;SYSTEM;~B20~
GRYLWSETRH;45.8748045;9.7292025;Attivo;110169;Non presente;Non verificato;0;   Serina;SYSTEM;~B20~
TIECBCJNFJ;45.6899826;9.612504;Attivo;110172;Non presente;Non verificato;0;Curno;SYSTEM;~B20~
OYRGXDRHVQ;45.5289983;9.81200133;Attivo;110173;Non presente;Non verificato;0;   Cortenova;SYSTEM;~B20~
JVDNOHCMCJ;45.666595;9.69605233;Attivo;110174;Non presente;Non verificato;0;Orio al serio;SYSTEM;~B7~
KBNSKDXIQD;45.5029588;9.65012657;Attivo;110191;Non presente;Verificato;0;Caravaggio CENTRO;Preg;~B20~
CNUGLRAQTM;45.6920163;9.63000066;Attivo;110193;Non presente;Non verificato;0;   Bergamo;SYSTEM;~B20~
YVLUXSTOYD;45.646693;9.61542033;Attivo;110195;Non presente;Non verificato;0;Dalmine;SYSTEM;~B20~
ISVYSCTANX;45.683133;9.714556;Attivo;110196;Non presente;Non verificato;0;Seriate;SYSTEM;~B20~
IJJMQHABAI;45.6824807;9.73889075;Attivo;110197;Non presente;Non verificato;0;Seriate;SYSTEM;~B20~
YTBBCTGGII;45.5203363;9.59058566;Attivo;110198;Non presente;Non verificato;0;Treviglio;SYSTEM;~B20~
WSTXMMXEHT;45.688728;9.66099266;Attivo;110202;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
CRAEIFDYQK;45.6779973;9.64854166;Attivo;110203;Non presente;Non verificato;0;Bergamo;SYSTEM;~B20~
KFVRWLPVRS;45.687486;9.83558633;Attivo;110204;Non presente;Non verificato;0;Trescore Balneario;SYSTEM;~B20~
XLDJEXSSLD;45.6077835;9.539325;Attivo;110205;Non presente;Non verificato;0;Capriate San Gervasio A4;SYSTEM;~B20~
FVEJVAPMDW;45.809065;9.86004433;Attivo;110207;Non presente;Non verificato;0;   Vertova;SYSTEM;~B20~
ASSQQYFDAL;45.77462;9.817511;Attivo;110212;Non presente;Non verificato;0;Albino;SYSTEM;~B20~
GLDALYPOAO;45.6430966;9.649164;Attivo;110223;Non presente;Non verificato;0;   Stezzano;SYSTEM;~B20~
PHPXUOXORN;45.569456;9.542925;Attivo;110225;Non presente;Non verificato;0;Canonica D adda;SYSTEM;~B20~
YAYFNWYAGK;45.665656;9.698897;Attivo;110229;Non presente;Non verificato;0;Grassobbio;SYSTEM;~B7~
XGGAPXUAGE;45.5644453;10.2241803;Attivo;112001;Non presente;Non verificato;0;   Brescia;SYSTEM;~B20~
BQKLUURREJ;45.546109;10.221024;Attivo;112002;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
PWIHRELLFR;45.584123;10.2356926;Attivo;112003;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
EGVVCKDGPQ;45.5660516;10.234824;Attivo;112005;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
IFMMDEWVBN;45.5566667;10.2149431;Attivo;112007;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~~B7~
BFUNGNSOAC;45.555516;10.229456;Attivo;112008;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
NGEBRQQSED;45.5641842;10.2080212;Attivo;112009;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
LHVYNMAHHT;45.5533433;10.192243;Attivo;112010;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
BAQOINXYDQ;45.5496473;10.1533773;Attivo;112011;Non presente;Non verificato;0;   Mandolossa;SYSTEM;~B20~
VAKVXDNHDG;45.547936;10.180003;Attivo;112012;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
PJLKPLDRRU;45.5332356;10.2105986;Attivo;112016;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
YSDBFSNPTN;45.537246;10.2152796;Attivo;112017;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
YVOIDWRMJA;45.5324093;10.2240186;Attivo;112019;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
WMWELFJKQF;45.50891;10.2532493;Attivo;112020;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
ABGSDXREMC;45.5312513;10.2374526;Attivo;112021;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
NHVEDLRPPA;45.5146363;10.227457;Attivo;112022;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
NFWNYRCIYX;45.5202425;10.21058;Attivo;112023;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~~B7~
GBNLJUQWMR;45.5248562;10.1925192;Attivo;112024;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
KWLKMEQPMK;45.5083953;10.198015;Attivo;112025;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
JIPRVYNNCE;45.521777;10.1834536;Attivo;112026;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
VBSHKSEYUG;45.517364;10.1390083;Attivo;112027;Non presente;Non verificato;0;   Roncadelle;SYSTEM;~B20~
KVIENBAVAH;45.4897623;10.2023333;Attivo;112030;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
BFVHRJJMOL;45.5153632;10.2753447;Attivo;112031;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
YPQYLKOODF;45.4945333;9.932941;Attivo;112033;Non presente;Non verificato;0;   Castelcovati;SYSTEM;~B20~
GCTIACGBEW;45.4977345;10.1578505;Attivo;112034;Non presente;Non verificato;0;Brescia;SYSTEM;~B20~
OBXQWUHJAH;45.5026083;10.31573;Attivo;112035;Non presente;Non verificato;0;Rezzato;SYSTEM;~B20~
BRHCRHSRCD;45.449028;10.499028;Attivo;112037;Non presente;Verificato;0;   Lonato del Garda;lucamonte;~B20~
YHNVTQFNRX;45.460335;10.539556;Attivo;112038;Non presente;Verificato;0;Desenzano del Garda;lucamonte;~B20~
CIIRUHSUTE;45.4687912;10.2835737;Attivo;112039;Non presente;Non verificato;0;Castenedolo;SYSTEM;~B20~
UWAVVVEIEK;45.4793256;10.250477;Attivo;112040;Non presente;Non verificato;0;Zona Artigianale Canneto;SYSTEM;~B20~
BLPUVWXPYQ;45.422892;10.1915863;Attivo;112042;Non presente;Non verificato;0;Bagnolo Mella;SYSTEM;~B20~
DKPJLLALTN;45.357414;10.129361;Attivo;112043;Non presente;Verificato;0;Manerbio;lucamonte;~B20~
WNJNPKWAPE;45.5286156;10.3071613;Attivo;112044;Non presente;Non verificato;0;Botticino;SYSTEM;~B20~
MBWVCDQNPW;45.829249;10.182928;Attivo;112048;Non presente;Non verificato;0;   Artogne;SYSTEM;~B20~
VMUKEVYFWL;45.6071476;10.203908;Attivo;112049;Non presente;Non verificato;0;San Vigilio;SYSTEM;~B20~
ETUTONSLJU;45.380349;10.2224213;Attivo;112052;Non presente;Non verificato;0;Leno;SYSTEM;~B20~
URMPXBUFWJ;45.6585805;10.197974;Attivo;112054;Non presente;Non verificato;0;Sarezzo;SYSTEM;~B20~
LPTTQVQFKA;45.653204;10.236061;Attivo;112055;Non presente;Non verificato;0;Lumezzane;SYSTEM;~B20~
AUHKVUQLLE;45.453419;10.555333;Attivo;112057;Non presente;Verificato;0;Desenzano del Garda;lucamonte;~B20~
PGMWLQMSBW;45.4687073;10.0154983;Attivo;112060;Non presente;Non verificato;0;   Trenzano;SYSTEM;~B20~
OAVPOFLLJM;45.5506076;10.0873933;Attivo;112063;Non presente;Non verificato;0;Ospitaletto;SYSTEM;~B20~
KQCDGWTOTW;45.5981443;9.96385066;Attivo;112065;Non presente;Non verificato;0;Erbusco;SYSTEM;~B20~
EHHLHOHQLH;45.592949;10.0893933;Attivo;112066;Non presente;Non verificato;0;   Parmesana;SYSTEM;~B20~
KNUJYVFVSQ;45.5921586;9.87951733;Attivo;112067;Non presente;Non verificato;0;Palazzolo sull Oglio;SYSTEM;~B20~
YDXOIQGSGT;45.581746;9.928838;Attivo;112068;Non presente;Non verificato;0;Cologne;SYSTEM;~B20~
WTDVTIKDPT;45.5597503;9.96740333;Attivo;112069;Non presente;Non verificato;0;Coccaglio;SYSTEM;~B20~
LWQMXTNOTG;45.5757983;10.0081626;Attivo;112070;Non presente;Non verificato;0;Rovato;SYSTEM;~B20~
QWUDBLYNQW;45.5345077;9.92857725;Attivo;112071;Non presente;Non verificato;0;Chiari;SYSTEM;~B20~
HPCMWHYHPS;45.5190536;10.075188;Attivo;112072;Non presente;Non verificato;0;Travagliato;SYSTEM;~B20~
WHJDOGSMEG;45.579894;9.8670995;Attivo;112073;Non presente;Non verificato;0;   Gonzere;SYSTEM;~B20~
TAXVHUSYYU;45.5508503;10.013464;Attivo;112074;Non presente;Non verificato;0;Rovato;SYSTEM;~B20~
LRWWUTJUCX;45.409363;10.077167;Attivo;112076;Non presente;Verificato;0;Dello;lucamonte;~B20~
NAIUTPXOWY;45.4029365;10.4019977;Attivo;112077;Non presente;Non verificato;0;Montichiari;SYSTEM;~B20~
LXWAIOOGNU;45.3686553;10.4303593;Attivo;112079;Non presente;Non verificato;0;Carpenedolo;SYSTEM;~B20~
SUTTSFFNYH;45.432251;10.605639;Attivo;112087;Non presente;Verificato;0;Desenzano del Garda;lucamonte;~B20~
MTKPJJXYJI;45.451027;10.512278;Attivo;112088;Non presente;Verificato;0;Uscita A4 Desenzano;lucamonte;~B20~
TLBYAVMSMY;45.5656415;10.1294;Attivo;112089;Non presente;Non verificato;0;Ponte Baitello;SYSTEM;~B20~
TQQWLNMVLM;45.616637;10.1117545;Attivo;112091;Non presente;Non verificato;0;   Ome;SYSTEM;~B20~
HWROTFKXIW;45.6246705;10.1011955;Attivo;112092;Non presente;Non verificato;0;Fontana;SYSTEM;~B20~
QCVCLFKFVX;45.633547;9.92756733;Attivo;112096;Non presente;Non verificato;0;   Capriolo;SYSTEM;~B20~
RWEUMTPHJN;45.6677855;9.947581;Attivo;112097;Non presente;Non verificato;0;   Sarnico;SYSTEM;~B20~
EOVUFRWMRN;45.6572555;10.0561725;Attivo;112098;Non presente;Non verificato;0;   Iseo;SYSTEM;~B20~
UTWCFTCEAI;45.6942823;10.0756766;Attivo;112099;Non presente;Non verificato;0;Sensole;SYSTEM;~B20~
AQBCQEPELN;45.886118;10.1923575;Attivo;112102;Non presente;Non verificato;0;Darfo Boario Terme;SYSTEM;~B20~
MKGEQPIKLO;45.8870815;10.1793855;Attivo;112103;Non presente;Non verificato;0;Darfo Boario Terme;SYSTEM;~B20~
SDAAYRUIWJ;45.9631385;10.3081825;Attivo;112107;Non presente;Non verificato;0;   Breno;SYSTEM;~B20~
HAFPMRGHRN;46.2488035;10.466203;Attivo;112111;Non presente;Non verificato;0;Temï¿½;SYSTEM;~B20~
IFLOMROARA;46.2534773;10.503147;Attivo;112112;Non presente;Non verificato;0;   Ponte di legno;SYSTEM;~B20~
DWRMPCUJYY;45.400722;9.918028;Attivo;112113;Non presente;Verificato;0;Orzinuovi;lucamonte;~B20~
WLICNKVNQN;45.490417;10.501833;Attivo;112119;Non presente;Verificato;0;Lonato;lucamonte;~B20~
VERWEQKWQN;45.527779;10.531111;Attivo;112120;Non presente;Verificato;0;Moniga del Garda;lucamonte;~B20~
TXKMXAOSHN;45.5537716;10.5630401;Attivo;112121;Non presente;Verificato;0;Manerba del Garda;lucamonte;~B20~
RWRKBJYSLB;45.5897845;10.5552676;Attivo;112122;Non presente;Verificato;0;San Felice del Benaco;lucamonte;~B20~
CQPDUBWYOL;45.611584;10.514222;Attivo;112123;Non presente;Verificato;0;SalÃ²;lucamonte;~B20~
JYPIIGQXWD;45.6207217;10.5632815;Attivo;112124;Non presente;Verificato;0;   Gardone Riviera;lucamonte;~B20~
BVHFPBNKDH;45.6366826;10.6172428;Attivo;112125;Non presente;Verificato;0;Toscolano Maderno;lucamonte;~B20~
MADAQBFRBJ;45.8140052;10.7893833;Attivo;112127;Non presente;Verificato;0;Limone Sul Garda;lucamonte;~B20~
MLUHFLAFSU;45.488071;10.345525;Attivo;112128;Non presente;Non verificato;0;Molinetto;SYSTEM;~B20~
JNYCNTPBXY;45.5326356;10.382905;Attivo;112130;Non presente;Non verificato;0;   Nuvolera;SYSTEM;~B20~
UVISQMDLDP;45.5453576;10.4245016;Attivo;112131;Non presente;Non verificato;0;Prevalle;SYSTEM;~B20~
BYYGUXILIY;45.573072;10.4443722;Attivo;112132;Non presente;Non verificato;0;Prevalle;SYSTEM;~B20~
SGSCMDOSAF;45.599102;10.456671;Attivo;112133;Non presente;Non verificato;0;   Villanuova Sul Clisi;SYSTEM;~B20~
WBMNDFHFEL;45.6819095;10.1862275;Attivo;112141;Non presente;Non verificato;0;Gardone Val Trompia;SYSTEM;~B20~
VHBIOBYRBY;45.458557;10.603361;Attivo;112147;Non presente;Verificato;0;   Sirmione;lucamonte;~B20~
LEENOAAHFC;45.4342846;10.378183;Attivo;112148;Non presente;Non verificato;0;   Montichiari;SYSTEM;~B20~
HOCCEQQMUA;45.5601156;10.064126;Attivo;112149;Non presente;Non verificato;0;Ospitaletto;SYSTEM;~B20~
